CGCMT15GC33,304591039,39-001,20160101,20161231,AN,BOR,320PROPINS,72174
CGCMT15GC33,304591018,18-002,20150101,20151231,AN,BOR,310RETAXES,81343
CGCMT15GC33,304591017,17-001,20160101,20161231,AN,NOR,410GENERAL,7949
CGCMT15GC33,300571342,21-001,20170101,20170930,AN,NOR,320PROPINS,45936
CGCMT15GC33,304591059,59-001,20170101,20170930,AN,NOR,380PAYROLL,57223
CGCMT15GC33,304101428,10-002,20150906,20150929,UB,NOR,310RETAXES,61566
CGCMT15GC33,304591023,23-000,20150801,20150929,UB,NOR,510CAPEX,4972
CGCMT15GC33,304101439,52-001,20150101,20151231,AN,NOR,500TENANTI,30427
CGCMT15GC33,304101438,13-000,20160101,20161231,AN,BOR,340REPAIRS,128753
CGCMT15GC33,304101444,1-000,20150804,20151231,AN,BOR,330UTILITI,744633
CGCMT15GC33,304101438,13-003,20161001,20170930,AN,BOR,370MANAGEM,17594
CGCMT15GC33,304101438,13-002,20160101,20161231,AN,NOR,440OTHEREX,690
CGCMT15GC33,304101438,13-003,20150101,20151231,AN,BOR,370MANAGEM,18740
CGCMT15GC33,304591033,33-001,20160101,20161231,AN,NOR,440OTHEREX,3462
CGCMT15GC33,304101450,15-000,20150630,20150929,UB,NOR,340REPAIRS,215106
CGCMT15GC33,304591022,22-001,20150810,20150929,UB,NOR,330UTILITI,34651
CGCMT15GC33,304101438,13-000,20160101,20161231,AN,BOR,390MARKETI,34744
CGCMT15GC33,304591022,22-001,20170101,20170930,AN,NOR,380PAYROLL,77773
CGCMT15GC33,300571378,51-001,20170101,20170930,AN,NOR,410GENERAL,24707
CGCMT15GC33,301461023,55-001,20150101,20151231,AN,NOR,330UTILITI,32996
CGCMT15GC33,300571364,53-001,20170101,20170930,AN,ADJ,320PROPINS,416
CGCMT15GC33,304101445,57-001,20170101,20170930,AN,NOR,370MANAGEM,7009
CGCMT15GC33,304591060,60-001,20170101,20170930,AN,BOR,370MANAGEM,7500
CGCMT15GC33,304101437,30-001,20150101,20151231,AN,BOR,320PROPINS,158172
CGCMT15GC33,300571360,24-001,20170101,20170630,AN,NOR,510CAPEX,4535
CGCMT15GC33,304591033,33-001,20150806,20150929,UB,NOR,310RETAXES,198071
CGCMT15GC33,304591028,28-001,20150630,20150929,UB,NOR,070FOODBEV,1006515
CGCMT15GC33,304101438,13-001,20161001,20170930,AN,BOR,410GENERAL,24809
CGCMT15GC33,304101438,13-009,20161001,20170930,AN,NOR,410GENERAL,17231
CGCMT15GC33,301461023,55-001,20150701,20150929,UB,NOR,330UTILITI,32835
CGCMT15GC33,304101444,1-002,20150804,20151231,AN,NOR,370MANAGEM,182761
CGCMT15GC33,304591004,4-001,20160101,20161231,AN,BOR,340REPAIRS,539219
CGCMT15GC33,304591004,4-001,20170101,20170630,AN,NOR,310RETAXES,742662.14
CGCMT15GC33,304101453,34-000,20150101,20151231,AN,BOR,030BASERNT,1132287
CGCMT15GC33,304591061,61-001,20170101,20170930,AN,ADJ,320PROPINS,-227
CGCMT15GC33,304591026,26-001,20160101,20161231,AN,ADJ,510CAPEX,51246
CGCMT15GC33,304101451,36-002,20150801,20150929,UB,NOR,040EXPREMB,8380
CGCMT15GC33,304591028,28-001,20150101,20151231,AN,BOR,090OTHDREV,89503
CGCMT15GC33,304591019,19-001,20150709,20150929,UB,NOR,500TENANTI,13544
CGCMT15GC33,301461022,37-001,20160101,20161231,AN,NOR,340REPAIRS,43432
CGCMT15GC33,304591059,59-001,20170101,20170930,AN,BOR,440OTHEREX,64304
CGCMT15GC33,300571372,58-001,20150101,20151231,AN,BOR,410GENERAL,18139
CGCMT15GC33,304591028,28-001,20150101,20151231,AN,BOR,300OTHDEPT,17772
CGCMT15GC33,304591047,47-001,20150101,20151231,AN,BOR,390MARKETI,347
CGCMT15GC33,304591002,2-006,20150101,20151231,AN,BOR,380PAYROLL,215414
CGCMT15GC33,301461020,62-001,20170101,20170930,AN,BOR,340REPAIRS,4511
CGCMT15GC33,300571360,24-001,20170101,20170630,AN,NOR,410GENERAL,12398
CGCMT15GC33,304101438,13-000,20150101,20151231,AN,ADJ,440OTHEREX,-479444
CGCMT15GC33,304101428,10-003,20150906,20150929,UB,NOR,040EXPREMB,132032
CGCMT15GC33,300571353,7-001,20170101,20170930,AN,NOR,380PAYROLL,75675
CGCMT15GC33,304591014,14-001,20150101,20151231,AN,BOR,320PROPINS,21383
CGCMT15GC33,301461020,62-001,20170101,20170930,AN,NOR,490LEASING,7122
CGCMT15GC33,304591017,17-001,20150101,20151231,AN,BOR,030BASERNT,1405191
CGCMT15GC33,304591059,59-001,20160101,20161231,AN,ADJ,320PROPINS,-219
CGCMT15GC33,304101438,13-003,20150101,20151231,AN,BOR,410GENERAL,23262
CGCMT15GC33,300571365,41-001,20170101,20170930,AN,NOR,030BASERNT,677500
CGCMT15GC33,304591002,2-007,20170101,20170331,AN,ADJ,410GENERAL,-2
CGCMT15GC33,304101444,1-001,20150804,20151231,AN,BOR,160OTHERIN,49828
CGCMT15GC33,304591002,2-003,20170101,20170331,AN,BOR,410GENERAL,3
CGCMT15GC33,300571389,27-001,20170101,20170930,AN,NOR,060ROOMREV,3198309
CGCMT15GC33,304591039,39-001,20160101,20161231,AN,NOR,020VACANCY,-41432
CGCMT15GC33,300571353,7-001,20170101,20170930,AN,ADJ,490LEASING,336
CGCMT15GC33,304591020,20-001,20170101,20170930,AN,NOR,400PROFESS,6542
CGCMT15GC33,304591005,5-001,20170101,20170930,AN,BOR,060ROOMREV,7944376
CGCMT15GC33,304101406,44-001,20150101,20151231,AN,NOR,370MANAGEM,60140
CGCMT15GC33,300571365,41-001,20160101,20161231,AN,ADJ,320PROPINS,1023
CGCMT15GC33,304591002,2-001,20160101,20161231,AN,BOR,410GENERAL,8630326
CGCMT15GC33,304101440,11-001,20170101,20170630,AN,BOR,380PAYROLL,99301
CGCMT15GC33,304591002,2-000,20150101,20151231,AN,ADJ,440OTHEREX,-33835737
CGCMT15GC33,304591017,17-001,20150101,20151231,AN,NOR,160OTHERIN,41
CGCMT15GC33,304101438,13-003,20160101,20161231,AN,BOR,330UTILITI,7985
CGCMT15GC33,300571353,7-001,20170101,20170930,AN,BOR,040EXPREMB,732734
CGCMT15GC33,304101438,13-009,20150625,20150929,UB,NOR,160OTHERIN,11227
CGCMT15GC33,304101438,13-005,20150101,20151231,AN,NOR,410GENERAL,17455
CGCMT15GC33,304101437,30-001,20170101,20170930,AN,NOR,030BASERNT,1859432
CGCMT15GC33,304101450,15-000,20160101,20161231,AN,ADJ,160OTHERIN,-33
CGCMT15GC33,304591046,46-001,20160101,20161231,AN,BOR,030BASERNT,972469
CGCMT15GC33,304101442,32-001,20170101,20170930,AN,ADJ,310RETAXES,20986
CGCMT15GC33,300571372,58-001,20161001,20170930,AN,BOR,010GROSRNT,525567
CGCMT15GC33,304591047,47-001,20150101,20151231,AN,BOR,010GROSRNT,754149
CGCMT15GC33,304591004,4-001,20160101,20161231,AN,BOR,040EXPREMB,361263
CGCMT15GC33,304591047,47-001,20150101,20151231,AN,BOR,320PROPINS,25016
CGCMT15GC33,304591018,18-000,20170101,20170630,AN,NOR,030BASERNT,781673
CGCMT15GC33,300571387,42-001,20170101,20170930,AN,NOR,370MANAGEM,84158
CGCMT15GC33,304591005,5-001,20160101,20161231,AN,BOR,300OTHDEPT,35611
CGCMT15GC33,304101439,52-001,20160101,20161231,AN,NOR,310RETAXES,117288
CGCMT15GC33,304591008,8-001,20170101,20170930,AN,BOR,380PAYROLL,364190
CGCMT15GC33,304101435,31-001,20160101,20161231,AN,ADJ,510CAPEX,69006
CGCMT15GC33,300571342,21-001,20170101,20170930,AN,NOR,400PROFESS,3615
CGCMT15GC33,304591023,23-002,20170101,20170630,AN,BOR,310RETAXES,5091
CGCMT15GC33,304591028,28-001,20150101,20151231,AN,NOR,340REPAIRS,224098
